date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:04	75936/75936	---M--	200	added ('OK')	font/woff2	etag:%225defa718-128a0%22	http://layerdrops.com/agrikol/assets/fonts/fa-brands-400.woff2	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-brands-400.woff2	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:07	89100/89100	---M--	200	added ('OK')	font/woff	etag:%225defa718-15c0c%22	http://layerdrops.com/agrikol/assets/fonts/fa-brands-400.woff	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-brands-400.woff	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:13	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2010%20Dec%202019%2014:09:28%20GMT	http://layerdrops.com/agrikol/assets/fonts/fa-brands-400.eot	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-brands-400.eot	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:23	708706/708706	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225defa718-ad062%22	http://layerdrops.com/agrikol/assets/fonts/fa-brands-400.svg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-brands-400.svg	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:27	131624/131624	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225defa718-20228%22	http://layerdrops.com/agrikol/assets/fonts/fa-brands-400.ttf	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-brands-400.ttf	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:29	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2010%20Dec%202019%2014:09:28%20GMT	http://layerdrops.com/agrikol/assets/fonts/fa-regular-400.eot	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-regular-400.eot	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:29	13576/13576	---M--	200	added ('OK')	font/woff2	etag:%225defa718-3508%22	http://layerdrops.com/agrikol/assets/fonts/fa-regular-400.woff2	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-regular-400.woff2	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:30	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2006:57:29%20GMT	http://layerdrops.com/agrikol/assets/css/..bfonts/fa-regular-400.woff	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/..bfonts/fa-regular-400.woff	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:33	34092/34092	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225defa718-852c%22	http://layerdrops.com/agrikol/assets/fonts/fa-regular-400.ttf	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-regular-400.ttf	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:34	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2010%20Dec%202019%2014:09:28%20GMT	http://layerdrops.com/agrikol/assets/fonts/fa-brands-400.eot?	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-brands-400d41d.eot	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:34	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2010%20Dec%202019%2014:09:28%20GMT	http://layerdrops.com/agrikol/assets/fonts/fa-regular-400.eot?	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-regular-400d41d.eot	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:35	144322/144322	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225defa718-233c2%22	http://layerdrops.com/agrikol/assets/fonts/fa-regular-400.svg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-regular-400.svg	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:42	456857/456857	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec1c6-6f899%22	http://layerdrops.com/agrikol/assets/images/resources/cta_one_bg-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/cta_one_bg-1.jpg	(from http://layerdrops.com/agrikol/)
12:27:47	76084/76084	---M--	200	added ('OK')	font/woff2	etag:%225defa718-12934%22	http://layerdrops.com/agrikol/assets/fonts/fa-solid-900.woff2	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-solid-900.woff2	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:51	98996/98996	---M--	200	added ('OK')	font/woff	etag:%225defa718-182b4%22	http://layerdrops.com/agrikol/assets/fonts/fa-solid-900.woff	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-solid-900.woff	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:52	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2006:57:51%20GMT	http://layerdrops.com/agrikol/assets/css/..bfonts/fa-solid-900.svg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/..bfonts/fa-solid-900.6e.delayed	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:27:52	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2006:57:52%20GMT	http://layerdrops.com/agrikol/assets/css/mCSB_buttons.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/mCSB_buttons.png	(from http://layerdrops.com/agrikol/assets/css/jquery.mCustomScrollbar.min.css)
12:27:52	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2006:57:52%20GMT	http://layerdrops.com/agrikol/assets/css/overlays/02.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/overlays/02.png	(from http://layerdrops.com/agrikol/assets/css/vegas.min.css)
12:27:56	19320/19320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2021%20Jun%202020%2012:16:42%20GMT	http://layerdrops.com/agrikol/assets/fonts/icomoon.eot?esr9ov	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/icomoone8d3.eot	(from http://layerdrops.com/agrikol/assets/css/agrikol_iconl.css)
12:27:58	19156/19156	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225eef4faa-4ad4%22	http://layerdrops.com/agrikol/assets/fonts/icomoon.ttf?esr9ov	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/icomoone8d3.ttf	(from http://layerdrops.com/agrikol/assets/css/agrikol_iconl.css)
12:28:01	193780/193780	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225defa718-2f4f4%22	http://layerdrops.com/agrikol/assets/fonts/fa-solid-900.ttf	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-solid-900.ttf	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:28:03	19232/19232	---M--	200	added ('OK')	font/woff	etag:%225eef4faa-4b20%22	http://layerdrops.com/agrikol/assets/fonts/icomoon.woff?esr9ov	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/icomoone8d3.woff	(from http://layerdrops.com/agrikol/assets/css/agrikol_iconl.css)
12:28:03	74348/74348	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225eef4faa-1226c%22	http://layerdrops.com/agrikol/assets/fonts/icomoon.svg?esr9ov	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/icomoone8d3.svg	(from http://layerdrops.com/agrikol/assets/css/agrikol_iconl.css)
12:28:03	567/567	---M--	200	added ('OK')	image/png	etag:%225f0ec098-237%22	http://layerdrops.com/agrikol/assets/images/icon/line1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/icon/line1.png	(from http://layerdrops.com/agrikol/assets/css/style.css)
12:28:03	693/693	---M--	200	added ('OK')	image/png	etag:%225f0ec0e8-2b5%22	http://layerdrops.com/agrikol/assets/images/main-slider/slider-3-leafs.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/slider-3-leafs.png	(from http://layerdrops.com/agrikol/assets/css/style.css)
12:28:03	474/474	---M--	200	added ('OK')	image/png	etag:%225f0ec098-1da%22	http://layerdrops.com/agrikol/assets/images/icon/quote_2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/icon/quote_2.png	(from http://layerdrops.com/agrikol/assets/css/style.css)
12:28:04	398/398	---M--	200	added ('OK')	image/png	etag:%225f0ec2b2-18e%22	http://layerdrops.com/agrikol/assets/images/shapes/testi-arrow-3-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shapes/testi-arrow-3-1.png	(from http://layerdrops.com/agrikol/assets/css/style.css)
12:28:04	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2010%20Dec%202019%2014:09:28%20GMT	http://layerdrops.com/agrikol/assets/fonts/fa-solid-900.eot	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-solid-900.eot	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:28:04	693/693	---M--	200	added ('OK')	image/png	etag:%225f0ec0e8-2b5%22	http://layerdrops.com/agrikol/assets/images/main-slider/slider-5-leafs.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/slider-5-leafs.png	(from http://layerdrops.com/agrikol/assets/css/style.css)
12:28:04	3884/3884	---MCZ	200	added ('OK')	text/css	etag:W/%225a3420fa-f2c%22	http://layerdrops.com/agrikol/assets/css/jquery.bxslider.css	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/jquery.bxslider.css	(from http://layerdrops.com/agrikol/index2.html)
12:28:15	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2010%20Dec%202019%2014:09:28%20GMT	http://layerdrops.com/agrikol/assets/fonts/fa-solid-900.eot?	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/fonts/fa-solid-900d41d.eot	(from http://layerdrops.com/agrikol/assets/css/fontawesome-all.min.css)
12:28:19	26024/26024	---M--	200	added ('OK')	image/png	etag:%225f10688c-65a8%22	http://layerdrops.com/agrikol/assets/images/service/service-2-img-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-2-img-1.png	(from http://layerdrops.com/agrikol/index2.html)
12:28:23	109153/109153	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec218-1aa61%22	http://layerdrops.com/agrikol/assets/images/resources/need_img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/need_img-1.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:28:25	32675/32675	---M--	200	added ('OK')	image/png	etag:%225f10688c-7fa3%22	http://layerdrops.com/agrikol/assets/images/service/service-2-img-2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-2-img-2.png	(from http://layerdrops.com/agrikol/index2.html)
12:28:28	29667/29667	---M--	200	added ('OK')	image/png	etag:%225f10688c-73e3%22	http://layerdrops.com/agrikol/assets/images/service/service-2-img-3.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-2-img-3.png	(from http://layerdrops.com/agrikol/index2.html)
12:28:30	29215/29215	---M--	200	added ('OK')	image/png	etag:%225f10688c-721f%22	http://layerdrops.com/agrikol/assets/images/service/service-2-img-4.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-2-img-4.png	(from http://layerdrops.com/agrikol/index2.html)
12:28:42	76229/76229	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec250-129c5%22	http://layerdrops.com/agrikol/assets/images/resources/management-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/management-1.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:28:57	327792/327792	---M--	200	added ('OK')	image/jpeg	etag:%225f1068d2-50070%22	http://layerdrops.com/agrikol/assets/images/main-slider/slide_v2_1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/slide_v2_1.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:28:58	187865/187865	---M--	200	added ('OK')	image/png	etag:%225f0ec218-2ddd9%22	http://layerdrops.com/agrikol/assets/images/resources/product-2-bg.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/product-2-bg.png	(from http://layerdrops.com/agrikol/index2.html)
12:28:58	5512/5512	---M--	200	added ('OK')	image/png	etag:%225f0ec3f6-1588%22	http://layerdrops.com/agrikol/assets/images/testimonials/bx-testi-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/testimonials/bx-testi-1.png	(from http://layerdrops.com/agrikol/index2.html)
12:28:59	188/188	---M--	200	added ('OK')	image/png	etag:%225f0ec098-bc%22	http://layerdrops.com/agrikol/assets/images/icon/quote_1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/icon/quote_1.png	(from http://layerdrops.com/agrikol/index2.html)
12:28:59	5342/5342	---M--	200	added ('OK')	image/png	etag:%225f0ec3e6-14de%22	http://layerdrops.com/agrikol/assets/images/testimonials/bx-testi-2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/testimonials/bx-testi-2.png	(from http://layerdrops.com/agrikol/index2.html)
12:29:00	5423/5423	---M--	200	added ('OK')	image/png	etag:%225f0ec3e6-152f%22	http://layerdrops.com/agrikol/assets/images/testimonials/bx-testi-3.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/testimonials/bx-testi-3.png	(from http://layerdrops.com/agrikol/index2.html)
12:29:00	1917/1917	---M--	200	added ('OK')	image/png	etag:%225f0ec194-77d%22	http://layerdrops.com/agrikol/assets/images/resources/brand-2-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/brand-2-1.png	(from http://layerdrops.com/agrikol/index2.html)
12:29:01	2179/2179	---M--	200	added ('OK')	image/png	etag:%225f0ec194-883%22	http://layerdrops.com/agrikol/assets/images/resources/brand-2-2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/brand-2-2.png	(from http://layerdrops.com/agrikol/index2.html)
12:29:01	1796/1796	---M--	200	added ('OK')	image/png	etag:%225f0ec1a8-704%22	http://layerdrops.com/agrikol/assets/images/resources/brand-2-4.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/brand-2-4.png	(from http://layerdrops.com/agrikol/index2.html)
12:29:01	3314/3314	---M--	200	added ('OK')	image/png	etag:%225f0ec1a8-cf2%22	http://layerdrops.com/agrikol/assets/images/resources/brand-2-3.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/brand-2-3.png	(from http://layerdrops.com/agrikol/index2.html)
12:29:01	2589/2589	---M--	200	added ('OK')	image/png	etag:%225f0ec1a8-a1d%22	http://layerdrops.com/agrikol/assets/images/resources/brand-2-5.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/brand-2-5.png	(from http://layerdrops.com/agrikol/index2.html)
12:29:12	191533/191533	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec250-2ec2d%22	http://layerdrops.com/agrikol/assets/images/resources/management-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/management-2.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:29:14	74994/74994	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-124f2%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-1.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:29:17	97618/97618	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec1c8-17d52%22	http://layerdrops.com/agrikol/assets/images/resources/get_quote_bg.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/get_quote_bg.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:29:25	70415/70415	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-1130f%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-3.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:29:28	94000/94000	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-16f30%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-2.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:29:29	19359/19359	---MCZ	200	added ('OK')	application/javascript	etag:W/%22533ecc5e-4b9f%22	http://layerdrops.com/agrikol/assets/js/jquery.bxslider.min.js	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/js/jquery.bxslider.min.js	(from http://layerdrops.com/agrikol/index2.html)
12:29:30	80661/80661	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-13b15%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-4.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:29:30	2796/2796	---M--	200	added ('OK')	image/png	etag:%225f0ec1f8-aec%22	http://layerdrops.com/agrikol/assets/images/resources/logo-2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/logo-2.png	(from http://layerdrops.com/agrikol/index3.html)
12:29:39	600996/600996	---M--	200	added ('OK')	image/jpeg	etag:%225f1068d2-92ba4%22	http://layerdrops.com/agrikol/assets/images/main-slider/slide_v2_2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/slide_v2_2.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:29:39	88213/88213	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-15895%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-5.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-1-img-5.jpg	(from http://layerdrops.com/agrikol/index2.html)
12:29:50	65255/65255	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec288-fee7%22	http://layerdrops.com/agrikol/assets/images/service/service-3--img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-3--img-1.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:00	125763/125763	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec21a-1eb43%22	http://layerdrops.com/agrikol/assets/images/resources/welcome_video_bg.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/welcome_video_bg.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:01	66422/66422	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec288-10376%22	http://layerdrops.com/agrikol/assets/images/service/service-3--img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-3--img-2.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:07	45140/45140	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec29c-b054%22	http://layerdrops.com/agrikol/assets/images/service/service-3--img-3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-3--img-3.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:08	43083/43083	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec29c-a84b%22	http://layerdrops.com/agrikol/assets/images/service/service-3--img-4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-3--img-4.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:23	94159/94159	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec10e-16fcf%22	http://layerdrops.com/agrikol/assets/images/project/project-3-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/project/project-3-img-1.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:23	86766/86766	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec10e-152ee%22	http://layerdrops.com/agrikol/assets/images/project/project-3-img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/project/project-3-img-2.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:24	340014/340014	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec0c4-5302e%22	http://layerdrops.com/agrikol/assets/images/main-slider/slide_v3_1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/slide_v3_1.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:38	90477/90477	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec10c-1616d%22	http://layerdrops.com/agrikol/assets/images/project/project-3-img-4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/project/project-3-img-4.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:40	105021/105021	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec10e-19a3d%22	http://layerdrops.com/agrikol/assets/images/project/project-3-img-3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/project/project-3-img-3.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:51	507446/507446	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec0e6-7be36%22	http://layerdrops.com/agrikol/assets/images/main-slider/slide_v3_2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/slide_v3_2.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:54	83730/83730	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec3ba-14712%22	http://layerdrops.com/agrikol/assets/images/team/team_1-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/team_1-img-1.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:30:54	184476/184476	---M--	200	added ('OK')	image/png	etag:%225f0ec218-2d09c%22	http://layerdrops.com/agrikol/assets/images/resources/quote_1-bg.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/quote_1-bg.png	(from http://layerdrops.com/agrikol/index3.html)
12:31:02	61362/61362	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec3bc-efb2%22	http://layerdrops.com/agrikol/assets/images/team/team_1-img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/team_1-img-2.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:31:05	69255/69255	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec3ca-10e87%22	http://layerdrops.com/agrikol/assets/images/team/team_1-img-3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/team_1-img-3.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:31:06	72299/72299	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec3ca-11a6b%22	http://layerdrops.com/agrikol/assets/images/team/team_1-img-4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/team_1-img-4.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:31:11	202452/202452	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec26c-316d4%22	http://layerdrops.com/agrikol/assets/images/resources/why_choose1_img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/why_choose1_img-1.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:31:20	90503/90503	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebfd8-16187%22	http://layerdrops.com/agrikol/assets/images/blog/blog-2-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/blog-2-img-1.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:31:20	84096/84096	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebfda-14880%22	http://layerdrops.com/agrikol/assets/images/blog/blog-2-img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/blog-2-img-2.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:31:45	155234/155234	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec0e8-25e62%22	http://layerdrops.com/agrikol/assets/images/main-slider/slide_v4_2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/slide_v4_2.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:31:50	182762/182762	---M--	200	added ('OK')	image/png	etag:%225f0ec21a-2c9ea%22	http://layerdrops.com/agrikol/assets/images/resources/welcome_2_bg.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/welcome_2_bg.png	(from http://layerdrops.com/agrikol/index4.html)
12:31:53	261552/261552	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec0e6-3fdb0%22	http://layerdrops.com/agrikol/assets/images/main-slider/slide_v4_1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/slide_v4_1.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:31:58	80313/80313	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec250-139b9%22	http://layerdrops.com/agrikol/assets/images/resources/welcome-2_img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/welcome-2_img-1.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:32:01	370690/370690	---M--	200	added ('OK')	image/jpeg	etag:%225f106866-5a802%22	http://layerdrops.com/agrikol/assets/images/resources/what-makes-bg.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/what-makes-bg.jpg	(from http://layerdrops.com/agrikol/index3.html)
12:32:01	226/226	---M--	200	added ('OK')	image/png	etag:%225f0ec2b2-e2%22	http://layerdrops.com/agrikol/assets/images/shapes/testi-qoute-3-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shapes/testi-qoute-3-1.png	(from http://layerdrops.com/agrikol/index4.html)
12:32:02	3466/3466	---M--	200	added ('OK')	image/png	etag:%225f0ec3e6-d8a%22	http://layerdrops.com/agrikol/assets/images/testimonials/testimonial-3-img-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/testimonials/testimonial-3-img-1.png	(from http://layerdrops.com/agrikol/index4.html)
12:32:03	3365/3365	---M--	200	added ('OK')	image/png	etag:%225f0ec3e6-d25%22	http://layerdrops.com/agrikol/assets/images/testimonials/testimonial-3-img-2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/testimonials/testimonial-3-img-2.png	(from http://layerdrops.com/agrikol/index4.html)
12:32:04	3440/3440	---M--	200	added ('OK')	image/png	etag:%225f0ec3f6-d70%22	http://layerdrops.com/agrikol/assets/images/testimonials/testimonial-3-img-3.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/testimonials/testimonial-3-img-3.png	(from http://layerdrops.com/agrikol/index4.html)
